STT	Name	Kind	Camp	Series	Treasure	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Level1	Skill2	Level2	Skill3	Level3	Skill4	Level4	ActionScript	LevelScript	ExpParam	ExpParam1	ExpParam2	ExpParam3	LifeParam	LifeParam1	LifeParam2	LifeParam3	LifeReplenish	ARParam	ARParam1	ARParam2	ARParam3	DefenseParam	DefenseParam1	DefenseParam2	DefenseParam3	MinDamageParam	MinDamageParam1	MinDamageParam2	MinDamageParam3	MaxDamageParam	MaxDamageParam1	MaxDamageParam2	MaxDamageParam3	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	FireResist	ColdResist	LightResist	PoisonResist	PhysicsResist	FireResistMax	ColdResistMax	LightResistMax	PoisonResistMax	PhysicsResistMax	ReviveFrame	Stature	DropRateFile	AIMaxTime	TempImg	PhysicalDamageBase
1877	§¹i L·o S­	3	6	555								passerby252	0	0	0	0	0	22	32																																												400		700																						100		36		0
1878	Th­ §ång	3	6	555								passerby164	0	0	0	0	0	22	32																																												400		700																						100		36		0
1879	§¹i Tïng Gi¸ng Sinh	3	6	555								passerby357	0	0	0	0	0	22	32																																												400		700																						100		36		0
1880	¤ng Giµ Noel	3	6	555								enemy216	0	0	0	0	0	19	19																																												400		700																						100		36		0
1881	2012_12_ÕÅ×ÚÕý	0	5	555	24			112				enemy003	0	0	0	0	0	24	33	20	11	10	10	164	1	165	1	164	1	165	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	810	100		6		0
1882	2012_12_ÃîÈç	0	5	555	24			165				enemy056	0	0	0	0	0	37	38	20	11	10	10	88	1	91	1	91	1	88	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	810	100		6		0
1883	2012_12_ÁøÇàÇà	0	5	555	24			263				enemy173	0	0	0	0	0	28	30	28	11	16	13	302	1	303	1	302	1	342	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	18	18	800	100	1000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	810	100		6		0
1884	C©y B¸ch Qu¶	3	6	555								passerby358	0	0	0	0	0	24	40																																												400		700																						200		36		0
1885	Ò×ÈÝÃæ¾ß-Õ½Áú»Í¼×(ÄÐ)	3	6	555								passerby359	0	0	0	0	0	19	19	18	16	16	8																																								400		700																						80		6		0
1886	Ò×ÈÝÃæ¾ß-Õ½Áú»Í¼×(Å®)	3	6	555								passerby360	0	0	0	0	0	24	28	16	16	16	8																																								400		700																						80		6		0
1887	B¸ch BiÕn Ma Qu©n	0	5	555	24							boss097	0	0	0	0	0	24	27	21	10	24	12	1164	1	1165	1	1159	1	1168	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	12	12	12	1800	100	600	1	50	20	15	35	30	30	50	0	0						95	95	95	95	95	1080	120		3		0
1888	Thî GhÐp Hoa	3	6	555								passerby129	0	0	0	0	0	47	33																																												400		700																						100		36		0
1889	Cá Xanh	3	6	555	0							passerby222	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																						30		12		0
1890	§¹i Chñ So¸i	3	6	555								enemy004	0	0	0	0	0	47	33																																												400		700																						100		36		0
1891	Thî May	3	6	555								passerby147	0	0	0	0	0	47	33																																												400		700																						100		36		0
1892	¹í¹È	0	5	555								enemy233	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1893	Ä«¹¥	0	5	555								enemy234	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1894	Ìì¶Ü	0	5	555								enemy235	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1895	ÉÐÏÍ	0	5	555								enemy236	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1896	·ÇÀÖ	0	5	555								enemy237	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1897	Ü°Öñ	0	5	555								enemy238	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1898	Ë®¾­	0	5	555								enemy239	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1899	É½èï	0	5	555								enemy240	0	0	0	0	0							1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1900	Ç§ÖØÂ¥9	0	5	555				115				enemy006	0	0	0	0	0	24	27	21	10	24	12	1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1901	Ç§ÖØÂ¥10	0	5	555								passerby337	0	0	0	0	0	24	27	21	10	24	12	1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1902	Ç§ÖØÂ¥11	0	5	555								boss092												1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1903	VN»¤ËÍÈÎÎñÂí³µ	0	5	555								enemy241												1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						55	55	55	55	55	1080	100		3		0
1904	Ng­êi VËn ChuyÓn	3	6	555								passerby174	0	0	0	0	0	47	33																																												400		700																						100		36		0
1905	Th­¬ng Bu«n	3	6	555								passerby182	0	0	0	0	0	47	33																																												400		700																						100		36		0
1906	Th¸p Ph¸o	0	5	555								boss098						8	8	8	8	8	8	1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				3	3	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1907	Thu V©n	3	6	555								passerby150	0	0	0	0	0	47	33																																												400		700																						100		36		0
1908	B¨ng §«ng Thñ VÖ	0	5	555				159				enemy050	0	0	0	0	0	36	40	24	10	10	10	1210	1	1210	1	1210	1	1210	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95		100		6		0
1909	HuyÔn Vùng Thñ VÖ	0	5	555				159				enemy050	0	0	0	0	0	36	40	24	10	10	10	1208	1	1208	1	1208	1	1208	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95		100		6		0
1910	Tõ Hµng Thñ VÖ	0	5	555				159				enemy050	0	0	0	0	0	36	40	24	10	10	10	1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95		100		6		0
1911	Háa T­êng Thñ VÖ	0	5	555				159				enemy050	0	0	0	0	0	36	40	24	10	10	10	1212	1	1212	1	1212	1	1212	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95		100		6		0
1912	Thanh §ång Th­îng Cæ ThÇn Thô	0	5	555								boss099	0	0	0	0	0	14	14					1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					0				100				0				0				0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0						95	95	95	95	95		170		6		0
1913	B¹ch §ång Th­îng Cæ ThÇn Thô	0	5	555								boss099	0	0	0	0	0	14	14					1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					0				100				0				0				0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0						95	95	95	95	95		170		6		0
1914	Hoµng Kim Th­îng Cæ ThÇn Thô	0	5	555								boss099	0	0	0	0	0	14	14					1	1	1	1	1	1	1	1		\script\npclevelscript\makeboss.lua	100				100					0				100				0				0				0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0						95	95	95	95	95		170		6		0
1915	Linh §iÖp	0	5	555	0			114				enemy236	0	0	0	0	0							1213	1	1213	1	1213	1	1213	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						75	75	75	75	75	2160	100		6		0
1916	Kiªu §iÖp 	0	5	555	0			114				enemy234	0	0	0	0	0							1214	1	1214	1	1214	1	1214	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						75	75	75	75	75	2160	100		6		0
1917	Mª §iÖp 	0	5	555	0			114				enemy238	0	0	0	0	0							1215	1	1215	1	1215	1	1215	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				6	6	12	12	800	100	1500	1	50	25	25	25	25	30	50	0	0						75	75	75	75	75	2160	100		6		0
1918	Linh §iÖp Tinh Anh	0	5	555	0			114				enemy236	0	0	0	0	0							361	1	361	1	362	1	362	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	12	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1919	Kiªu §iÖp Tinh Anh	0	5	555	0			114				enemy234	0	0	0	0	0							324	1	324	1	40	1	40	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				18	18	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1920	Mª §iÖp Tinh Anh	0	5	555	0			114				enemy238	0	0	0	0	0							336	1	336	1	337	1	337	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	12	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1921	§¨ng §iÖp	0	5	555	24							enemy242	0	0	0	0	0							1216	1	328	1	328	1	380	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	12	12	12	1800	100	600	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	120		3		0
1922	Tö §µn Méc	3	6	555	0							passerby313	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																						60		12		0
1923	Giang D­¬ng §¹i §¹o	0	5	555	0			114				enemy005	0	0	0	0	0	40	39	33	12	24	15	1001	1	1173	1	1173	1	1173	1		\script\npclevelscript\makeboss.lua	0				100					100				100				100				100				6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1620	100		18		0
1924	C©y Ph­îng	3	6	555								passerby330	0	0	0	0	0	47	33																																												400		700																						100		36		0
1925	Kú Lôc Nh©n	3	6	555								passerby072_2	0	0	0	0	0	34	45																																												400		700																						100		36		0
1926	Phong Th¸i Linh	3	6	555								passerby154	0	0	0	0	0	26	37																																												400		700																						100		36		0
1927	ÎÀ±¡	3	6	555								passerby352	0	0	0	0	0	47	33																																												400		700																						100		36		0
1928	ÈË··	0	5	555	0			114				enemy129	0	0	0	0	0	40	39	33	12	24	15	1001	1	1173	1	1173	1	1173	1		\script\npclevelscript\makeboss.lua	0				100					100				100				100				100				6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1620	100		18		0
1929	ÈË··Ê×Áì	0	5	555	0			132				enemy023	0	0	0	0	0	36	36	20	11	10	10	323	1	323	1	40	1	40	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				15	15	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	0	100		3		0
1930	»ÆÉ«Ä¾ÃÞ»¨	3	6	555	0							passerby361	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																						60		12		0
1931	ºìÉ«Ä¾ÃÞ»¨	3	6	555	0							passerby362	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																						60		12		0
1932	Tæng Qu¶n Sù KiÖn	3	6	555								passerby150	0	0	0	0	0	47	33																																												400		700																						100		36		0
1933	²É¼¯NPC	3	6	555	0							obj_herb_001	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					1080	60		12		0
1934	ôÕ¸ç	3	6	555								passerby014	0	0	0	0	0	47	33																																												400		700																						100		36		0
1935	ÑçÏ¯	3	6	555								passerby255	0	0	0	0	0	34	36																																												400		700																						100		36		0
1936	°×ÜÆ	3	6	555	0							passerby222	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																						60		12		0
1937	Ä«Ê¯ÀÏÈË	3	6	555								passerby099	0	0	0	0	0	47	33																																												400		700																						100		36		0
1938	ÌìÊàÊÔÁ·Ê¹Õß	0	5	555	0			131				enemy072	0	0	0	0	0	37	38	20	11	10	10	1161	1	1161	1	1161	1	1161	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	10	12	12	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1939	Ììè¯ÊÔÁ·Ê¹Õß	0	5	555	0			131				enemy105	0	0	0	0	0	37	38	20	11	10	10	1157	1	1157	1	1157	1	1157	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	8	10	10	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1940	ÌìçáÊÔÁ·Ê¹Õß	0	5	555	0			131				boss070	0	0	0	0	0	37	38	20	11	10	10	1154	1	1154	1	1154	1	1154	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	8	10	10	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1941	ÌìÈ¨ÊÔÁ·Ê¹Õß	0	5	555	0			131				boss070	0	0	0	0	0	37	38	20	11	10	10	1155	1	1155	1	1155	1	1155	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	6	6	6	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1942	ÓñºâÊÔÁ·Ê¹Õß	0	5	555	0			131				boss072	0	0	0	0	0	37	38	20	11	10	10	1167	1	1167	1	1167	1	1167	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	6	6	6	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1943	¿ªÑôÊÔÁ·Ê¹Õß	0	5	555	0			131				boss063	0	0	0	0	0	28	30	28	11	16	13	1158	1	1158	1	1158	1	1158	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	4	4	4	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1944	Ò¡¹âÊÔÁ·Ê¹Õß	0	5	555	0			131				boss012	0	0	0	0	0	37	38	20	11	10	10	357	1	357	1	357	1	357	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				12	4	4	4	4000	100	4000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1440	100		3		0
1945	¶«Óê²Ý	3	6	555	0							obj_herb_002	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1946	¾Õ³¤²Ý	3	6	555	0							obj_herb_001	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1947	ÖÙÄáº£ÌÄ	3	6	555	0							obj_herb_003	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1948	Ïþ³½»¨	3	6	555	0							obj_herb_004	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1949	ÏÄÇàÁ«	3	6	555	0							obj_herb_001	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1950	ÓñÊ¯»¨	3	6	555	0							obj_herb_002	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1951	ÄÂµû»¨	3	6	555	0							obj_herb_003	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1952	TiÓu Hçn Hçn 	0	5	555	0			244				enemy135	0	0	0	0	0	36	36	38	11	18	14	53	1	53	1	53	1	53	1		\script\npclevelscript\dragonboat_range1.lua	100				100					100				100				100				100				6	6	24	24	500	50	800	1	50	25	25	25	25	30	50	0	0						75	75	75	75	75	1	100		9		0
1953	Vâ L©m Minh Chñ	3	6	555	0							passerby363	0	0	0	0	0																	150																																																					156				0
1954	ÎäÁÖÃËÖ÷µñÏñ	3	6	555	0							passerby364	0	0	0	0	0																	150																																																					320				0
1955	ÃÅÅÉÆí¸£ÏãÂ¯	3	6	555								passerby325	0	0	0	0	0	47	33																																												400		700																						100		36		0
1956	Giang Hå ¸c PhØ	0	5	555	0			114				enemy129	0	0	0	0	0	40	39	33	12	24	15	1001	1	1173	1	1173	1	1173	1		\script\npclevelscript\makeboss.lua	0				100					100				100				100				100				6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1620	100		18		0
1957	V©n KiÕm ThÊt	0	5	555	24							boss088	0	0	0	0	0	24	27	21	10	24	12	1132	1	1143	1	1142	1	1135	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				18	18	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1958	TriÖu Th­¬ng Lôc	0	5	555	24							boss089	0	0	0	0	0	24	27	21	10	24	12	1132	1	1143	1	1142	1	1135	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				18	18	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1959	L­u Liªn Ngò	0	5	555	24							boss090	0	0	0	0	0	24	27	21	10	24	12	1132	1	1143	1	1142	1	1135	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				18	18	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1960	Tr­¬ng Vùc Tø	0	5	555	24							boss091	0	0	0	0	0	24	27	21	10	24	12	1132	1	1143	1	1142	1	1135	1		\script\npclevelscript\makeboss.lua	100				100					100				100				100				100				18	18	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0						95	95	95	95	95	1080	100		3		0
1961	Ng­u Lang	3	6	555								passerby175	0	0	0	0	0	47	33																																												400		700																						100		36		0
1962	Å£ÀÉµÄÅ£	3	6	555	0							boss081	0	0	0	0	0																	150																																																					100				0
1963	Ö¯Å®µÄÍ·½í	3	6	555	0							passerby354q	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1964	L÷ §ång T©n	3	6	555								passerby007	0	0	0	0	0	47	33																																												400		700																						100		36		0
1965	C©y Thiªn Léc Non	3	6	555								passerby313	0	0	0	0	0	47	33																																												400		700																						100		36		0
1966	C©y Thiªn Léc Sinh Tr­ëng	3	6	555								passerby314	0	0	0	0	0	47	33																																												400		700																						150		36		0
1967	C©y Thiªn Léc Tr­ëng Thµnh	3	6	555								passerby329	0	0	0	0	0	47	33																																												400		700																						200		36		0
1968	×ðÊ¦Ê¹Õß	3	6	555								passerby059	0	0	0	0	0	47	33																																												400		700																						100		36		0
1969	ChÞ H»ng	3	6	555								passerby_henge_a	0	0	0	0	0	47	33																																												400		700																						100		36		0
1970	CÈm Cung §¨ng	3	6	555								npc050111010	0	0	0	0	0	47	33																																												400		700																						150		36		0
1971	B¸nh Trung thu	3	6	555								passerby294	0	0	0	0	0	34	36																																												400		700																						100		36		0
1972	Ô½ÄÏÐ¡Âó	3	6	555	0							passerby361	0	0	0	0	0	1	1	1	1	1	1																																								800		1000																					180	60		12		0
1973	CÈm Cung §¨ng VÖ	0	5	555	1			43				boss069	0	0	0	0	0	28	28	20	10	20	12	53	1	53	1	53	1	53	1		\script\npclevelscript\animal.lua	100				100					100				100				100				100				7	7	18	18	400	50	700	3	60	30	60	40	60	10	0	0	10						60	75	75	90	75	810	100		36		0
